Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 74= 0.2828848, 30.07937, 0: 0.04155673, 1: 0.04155673, 2: 0.0474934, 3: 0.3693931, 4: 0.04155673, 5: 0.04155673, 6: 0.3693931, 7: 0.0474934, Next: 3
Run: 75= 0.2009687, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 3
Run: 76= 0.09961879, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.04205608, 4: 0.3738318, 5: 0.04205608, 6: 0.3738318, 7: 0.04205608, Next: 2
Run: 77= 0.6949035, 39.58333, 0: 0.03157895, 1: 0.03157895, 2: 0.03157895, 3: 0.03157895, 4: 0.03157895, 5: 0.2807018, 6: 0.2807018, 7: 0.2807018, Next: 6
Run: 78= 0.1699762, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 3
Run: 79= 0.9249626, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.04205608, 4: 0.3738318, 5: 0.04205608, 6: 0.3738318, 7: 0.04205608, Next: 6
Run: 80= 0.4319785, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 2
Run: 81= 0.6183025, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 5
Run: 82= 0.5989226, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 6
Run: 83= 0.3039524, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.04205607, 4: 0.3738318, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 1
Run: 84= 0.4595074, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 2
Run: 85= 0.6663407, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 5
Run: 86= 0.6447903, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 6
Run: 87= 0.3448133, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.04205607, 4: 0.3738318, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 1
Run: 88= 0.8308163, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 7
Run: 89= 0.8104336, 49.44445, 0: 0.2247191, 1: 0.0252809, 2: 0.2247191, 3: 0.2247191, 4: 0.2247191, 5: 0.0252809, 6: 0.0252809, 7: 0.0252809, Next: 4
Run: 90= 0.5452355, 29.90079, 0: 0.04180491, 1: 0.3715992, 2: 0.04777704, 3: 0.3715992, 4: 0.04180491, 5: 0.04180491, 6: 0.04180491, 7: 0.04180491, Next: 3
Run: 91= 0.7418028, 49.44445, 0: 0.2247191, 1: 0.0252809, 2: 0.2247191, 3: 0.2247191, 4: 0.2247191, 5: 0.0252809, 6: 0.0252809, 7: 0.0252809, Next: 4
Run: 92= 0.1481065, 29.90079, 0: 0.04180491, 1: 0.3715992, 2: 0.04777704, 3: 0.3715992, 4: 0.04180491, 5: 0.04180491, 6: 0.04180491, 7: 0.04180491, Next: 1
Run: 93= 0.1407851, 49.62302, 0: 0.2239104, 1: 0.2239104, 2: 0.02518992, 3: 0.02518992, 4: 0.02878848, 5: 0.2239104, 6: 0.2239104, 7: 0.02518992, Next: 0
Run: 94= 0.2576168, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 3
Run: 95= 0.4451469, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.04205608, 4: 0.3738318, 5: 0.04205608, 6: 0.3738318, 7: 0.04205608, Next: 4
Run: 96= 0.6997825, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 5
Run: 97= 0.4590424, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 2
Run: 98= 0.4759037, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 4
Run: 99= 0.3080904, 30.07937, 0: 0.04155673, 1: 0.04155673, 2: 0.0474934, 3: 0.3693931, 4: 0.04155673, 5: 0.04155673, 6: 0.3693931, 7: 0.0474934, Next: 3
Run: 100= 0.5891829, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 5
Run: 101= 0.2043267, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 1
Run: 102= 0.5815161, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.04205608, 4: 0.3738318, 5: 0.04205608, 6: 0.3738318, 7: 0.04205608, Next: 5
Run: 103= 0.04546237, 39.58334, 0: 0.03157895, 1: 0.03157895, 2: 0.2807018, 3: 0.03157895, 4: 0.2807018, 5: 0.03157895, 6: 0.03157895, 7: 0.2807018, Next: 1
Run: 104= 0.6123833, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.04205608, 4: 0.3738318, 5: 0.04205608, 6: 0.04205608, 7: 0.3738318, Next: 6
Run: 105= 0.6559548, 39.58334, 0: 0.03157895, 1: 0.03157895, 2: 0.2807018, 3: 0.03157895, 4: 0.2807018, 5: 0.03157895, 6: 0.03157895, 7: 0.2807018, Next: 4
Run: 106= 0.752161, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 6
Run: 107= 0.001043677, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.04205607, 4: 0.3738318, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 0
Run: 108= 0.4810311, 39.58334, 0: 0.03157895, 1: 0.03157895, 2: 0.2807018, 3: 0.03157895, 4: 0.2807018, 5: 0.03157895, 6: 0.03157895, 7: 0.2807018, Next: 4
Run: 109= 0.8398896, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 7
Run: 110= 0.1788133, 49.44445, 0: 0.2247191, 1: 0.0252809, 2: 0.2247191, 3: 0.2247191, 4: 0.2247191, 5: 0.0252809, 6: 0.0252809, 7: 0.0252809, Next: 0
Run: 111= 0.5612649, 49.44445, 0: 0.0252809, 1: 0.2247191, 2: 0.2247191, 3: 0.0252809, 4: 0.0252809, 5: 0.0252809, 6: 0.2247191, 7: 0.2247191, Next: 6
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.4440059, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 1= 0.3345391, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 2= 0.6457864, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 3= 0.9610808, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 4= 0.8877444, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 5= 0.5642936, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 6= 0.9336799, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.9716481, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 1= 0.2055278, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 2= 0.6349411, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 3= 0.4739707, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 4= 0.3814386, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 5= 0.9033196, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 6= 0.3620437, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 7= 0.06707489, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 8= 0.07586372, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 9= 0.1674651, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 10= 0.7480145, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.6507597, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 1= 0.8904649, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 2= 0.85199, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 3= 0.4874042, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 4= 0.4543669, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 5= 0.4643397, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 6= 0.1673083, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 7= 0.7711555, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 8= 0.7180179, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 9= 0.8829693, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 10= 0.2446076, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 11= 0.1324315, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 12= 0.5237574, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 13= 0.8653665, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 14= 0.293322, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 15= 0.4911088, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 16= 0.8634204, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 17= 0.9498916, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 18= 0.3741898, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.1784117, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 1= 0.9724138, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 2= 0.9295522, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 3= 0.3564062, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 4= 0.9880393, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 5= 0.5257974, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 6= 0.9962693, 39.58333, 0: 0.03157895, 1: 0.03157895, 2: 0.03157895, 3: 0.03157895, 4: 0.03157895, 5: 0.2807018, 6: 0.2807018, 7: 0.2807018, Next: 7
Run: 7= 0.4214146, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.3738318, 4: 0.04205608, 5: 0.04205608, 6: 0.3738318, 7: 0.04205608, Next: 3
Run: 8= 0.8918431, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 7
Run: 9= 0.5812237, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.3738318, 4: 0.04205607, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 3
Run: 10= 0.9547466, 49.44445, 0: 0.2247191, 1: 0.0252809, 2: 0.2247191, 3: 0.2247191, 4: 0.2247191, 5: 0.0252809, 6: 0.0252809, 7: 0.0252809, Next: 6
Run: 11= 0.814199, 39.58334, 0: 0.2807018, 1: 0.2807018, 2: 0.2807018, 3: 0.03157895, 4: 0.03157895, 5: 0.03157895, 6: 0.03157895, 7: 0.03157895, Next: 2
Run: 12= 0.5198354, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.3738318, 4: 0.04205607, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 3
Run: 13= 0.1314235, 49.44445, 0: 0.2247191, 1: 0.0252809, 2: 0.2247191, 3: 0.2247191, 4: 0.2247191, 5: 0.0252809, 6: 0.0252809, 7: 0.0252809, Next: 0
Run: 14= 0.1612184, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.3738318, 4: 0.04205607, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 1
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.301403, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 1= 0.9895071, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 2= 0.1138759, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 3= 0.09201312, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 4= 0.9896131, 29.72222, 0: 0.3738318, 1: 0.04205607, 2: 0.04205607, 3: 0.3738318, 4: 0.04205607, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 7
Run: 5= 0.2887813, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 6= 0.3009879, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 7= 0.3732404, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 8= 0.8497894, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 9= 0.3273383, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 10= 0.8348696, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 11= 0.6611656, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 12= 0.5943689, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 13= 0.8880148, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 14= 0.2219594, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 15= 0.9969919, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 16= 0.3774889, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 17= 0.9647001, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 7
Run: 18= 0.5473863, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 4
Run: 19= 0.2064159, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 20= 0.3898293, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 21= 0.4369809, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 3
Run: 22= 0.6500156, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 5
Run: 23= 0.1888949, 39.58333, 0: 0.03157895, 1: 0.03157895, 2: 0.03157895, 3: 0.03157895, 4: 0.03157895, 5: 0.2807018, 6: 0.2807018, 7: 0.2807018, Next: 5
Run: 24= 0.5170347, 29.72222, 0: 0.04205608, 1: 0.04205608, 2: 0.04205608, 3: 0.04205608, 4: 0.3738318, 5: 0.04205608, 6: 0.3738318, 7: 0.04205608, Next: 4
Run: 25= 0.6401584, 49.44445, 0: 0.0252809, 1: 0.0252809, 2: 0.0252809, 3: 0.2247191, 4: 0.2247191, 5: 0.2247191, 6: 0.0252809, 7: 0.2247191, Next: 5
Run: 26= 0.6149777, 19.86111, 0: 0.5594406, 1: 0.06293707, 2: 0.06293707, 3: 0.06293707, 4: 0.06293707, 5: 0.06293707, 6: 0.06293707, 7: 0.06293707, Next: 1
Run: 27= 0.4794798, 29.90079, 0: 0.3715992, 1: 0.04180491, 2: 0.04180491, 3: 0.3715992, 4: 0.04180491, 5: 0.04180491, 6: 0.04777704, 7: 0.04180491, Next: 3
Run: 28= 0.2207927, 29.90079, 0: 0.04180491, 1: 0.3715992, 2: 0.04180491, 3: 0.3715992, 4: 0.04180491, 5: 0.04180491, 6: 0.04180491, 7: 0.04777704, Next: 1
Run: 29= 0.1856906, 49.44445, 0: 0.2247191, 1: 0.2247191, 2: 0.0252809, 3: 0.0252809, 4: 0.0252809, 5: 0.2247191, 6: 0.2247191, 7: 0.0252809, Next: 0
Run: 30= 0.1377089, 20.03968, 0: 0.5544554, 1: 0.07128713, 2: 0.06237623, 3: 0.06237623, 4: 0.06237623, 5: 0.06237623, 6: 0.06237623, 7: 0.06237623, Next: 0
Run: 31= 0.4834481, 30.31746, 0: 0.04123037, 1: 0.3664922, 2: 0.04123037, 3: 0.3664922, 4: 0.04712042, 5: 0.04123037, 6: 0.04123037, 7: 0.05497382, Next: 3
Run: 32= 0.5098292, 49.44445, 0: 0.2247191, 1: 0.0252809, 2: 0.2247191, 3: 0.2247191, 4: 0.2247191, 5: 0.0252809, 6: 0.0252809, 7: 0.0252809, Next: 3
Run: 33= 0.05933475, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.04205607, 4: 0.3738318, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 1
Run: 34= 0.2985875, 20.03968, 0: 0.5544554, 1: 0.07128713, 2: 0.06237623, 3: 0.06237623, 4: 0.06237623, 5: 0.06237623, 6: 0.06237623, 7: 0.06237623, Next: 0
Run: 35= 0.3358516, 30.65079, 0: 0.04078197, 1: 0.3625065, 2: 0.04078197, 3: 0.3625065, 4: 0.04660797, 5: 0.04078197, 6: 0.04078197, 7: 0.06525116, Next: 1
Run: 36= 0.6700805, 49.62302, 0: 0.2239104, 1: 0.2239104, 2: 0.02518992, 3: 0.02518992, 4: 0.02518992, 5: 0.2239104, 6: 0.2239104, 7: 0.02878848, Next: 5
Run: 37= 0.9716377, 20.03968, 0: 0.5544554, 1: 0.07128713, 2: 0.06237623, 3: 0.06237623, 4: 0.06237623, 5: 0.06237623, 6: 0.06237623, 7: 0.06237623, Next: 7
Run: 38= 0.5699456, 11.25, 0: 0.2222222, 1: 0.1111111, 2: 0.1111111, 3: 0.1111111, 4: 0.1111111, 5: 0.1111111, 6: 0.1111111, 7: 0.1111111, Next: 4
Run: 39= 0.02846503, 19.86111, 0: 0.06293707, 1: 0.06293707, 2: 0.06293707, 3: 0.06293707, 4: 0.06293707, 5: 0.06293707, 6: 0.06293707, 7: 0.5594406, Next: 0
Run: 40= 0.2504042, 11.60714, 0: 0.1230769, 1: 0.1076923, 2: 0.1230769, 3: 0.2153846, 4: 0.1076923, 5: 0.1076923, 6: 0.1076923, 7: 0.1076923, Next: 2
Run: 41= 0.6809107, 10.17857, 0: 0.122807, 1: 0.122807, 2: 0.1403509, 3: 0.122807, 4: 0.122807, 5: 0.122807, 6: 0.122807, 7: 0.122807, Next: 5
Run: 42= 0.06860924, 11.60714, 0: 0.1230769, 1: 0.1076923, 2: 0.1230769, 3: 0.2153846, 4: 0.1076923, 5: 0.1076923, 6: 0.1076923, 7: 0.1076923, Next: 0
Run: 43= 0.9115978, 30.97222, 0: 0.3587444, 1: 0.04035874, 2: 0.04035874, 3: 0.3587444, 4: 0.04035874, 5: 0.04035874, 6: 0.08071749, 7: 0.04035874, Next: 6
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
Run: 0= 0.293618, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 2
Run: 1= 0.8483708, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 6
Run: 2= 0.09815729, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 0
Run: 3= 0.1352937, 10, 0: 0.125, 1: 0.125, 2: 0.125, 3: 0.125, 4: 0.125, 5: 0.125, 6: 0.125, 7: 0.125, Next: 1
Run: 4= 0.2498446, 29.72222, 0: 0.04205607, 1: 0.3738318, 2: 0.04205607, 3: 0.3738318, 4: 0.04205607, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 1
Run: 5= 0.7457041, 49.44445, 0: 0.2247191, 1: 0.2247191, 2: 0.0252809, 3: 0.0252809, 4: 0.0252809, 5: 0.2247191, 6: 0.2247191, 7: 0.0252809, Next: 5
Run: 6= 0.8644722, 29.72222, 0: 0.3738318, 1: 0.3738318, 2: 0.04205607, 3: 0.04205607, 4: 0.04205607, 5: 0.04205607, 6: 0.04205607, 7: 0.04205607, Next: 4
Run: 7= 0.4148293, 20.03968, 0: 0.5544554, 1: 0.06237623, 2: 0.06237623, 3: 0.07128713, 4: 0.06237623, 5: 0.06237623, 6: 0.06237623, 7: 0.06237623, Next: 0
Run: 8= 0.57346, 29.90079, 0: 0.04180491, 1: 0.3715992, 2: 0.04180491, 3: 0.3715992, 4: 0.04180491, 5: 0.04180491, 6: 0.04777704, 7: 0.04180491, Next: 3
Settings: pheremoneInit: 8, foodInit:0.9, alpha:10, randomLimit:1
